"id_localidad","localidad","id_provincia"
"14063050","Cavanagh","14"
"14063060","Colonia Barge","14"
"14063070","Colonia Italiana","14"
"14063080","Colonia Veinticinco","14"
"14063090","Corral de Bustos","14"
"14063100","Cruz Alta","14"
"14063110","General Baldissera","14"
"14063120","General Roca","14"
"14063130","Guatimozín","14"
"14063140","Inriville","14"
"14063150","Isla Verde","14"
"14063160","Leones","14"
"14063170","Los Surgentes","14"
"14063180","Marcos Juárez","14"
"14063190","Monte Buey","14"
"14063210","Saira","14"
"14063220","Saladillo","14"
"14063230","Villa Elisa","14"
"14070010","Ciénaga del Coro","14"
"14070020","El Chacho","14"
"14070030","Estancia de Guadalupe","14"
"14070040","Guasapampa","14"
"14070050","La Playa","14"
"14070060","San Carlos Minas","14"
"14070070","Talaini","14"
"14070080","Tosno","14"
"14077010","Chancani","14"
"14077020","Las Palmas","14"
"14077030","Los Talares","14"
"14077040","Salsacate","14"
"14077050","San Gerónimo","14"
"14077060","Tala Cañada","14"
"14077070","Taninga","14"
"14077080","Villa de Pocho","14"
"14084010","General Levalle","14"
"14084020","La Cesira","14"
"14084030","Laboulaye","14"
"14084040","Leguizamón","14"
"14084050","Melo","14"
"14084060","Río Bamba","14"
"14084070","Rosales","14"
"14084080","San Joaquín","14"
"14084090","Serrano","14"
"14084100","Villa Rossi","14"
"14091010","Barrio Santa Isabel","14"
"14091020","Bialet Massé","14"
"14091030","Cabalango","14"
"14091040","Capilla del Monte","14"
"14091050","Casa Grande","14"
"14091060","Charbonier","14"
"14091070","Cosquín","14"
"14091080","Cuesta Blanca","14"
"14091090","Estancia Vieja","14"
"14091100","Huerta Grande","14"
"14091110","La Cumbre","14"
"14091120","La Falda","14"
"14091130","Las Jarillas","14"
"14091140","Los Cocos","14"
"14091150","Mallín","14"
"14091160","Mayu Sumaj","14"
"14091170","Quebrada de Luna","14"
"14091180","San Antonio de Arredondo","14"
"14091190","San Esteban","14"
"14091200","San Roque","14"
"14091210","Santa María de Punilla","14"
"14091220","Tala Huasi","14"
"14091230","Tanti","14"
"14091240","Valle Hermoso","14"
"14091250","Villa Carlos Paz","14"
"14091260","Villa Flor Serrana","14"
"14091270","Villa Giardino","14"
"14091280","Villa Lago Azul","14"
"14091290","Villa Parque Siquimán","14"
"14091300","Villa Río Icho Cruz","14"
"14091310","Villa San José","14"
"14091320","Villa Santa Cruz del Lago","14"
"14098010","Achiras","14"
"14098020","Adelia María","14"
"14098030","Alcira Gigena","14"
"14098040","Alpa Corral","14"
"14098050","Berrotarán","14"
"14098060","Bulnes","14"
"14098070","Chaján","14"
"14098080","Chucul","14"
"14098090","Coronel Baigorria","14"
"14098100","Coronel Moldes","14"
"14098110","Elena","14"
"14098120","La Carolina","14"
"14098130","La Cautiva","14"
"14098140","La Gilda","14"
"14098150","Las Acequias","14"
"14098160","Las Albahacas","14"
"14098170","Las Higueras","14"
"14098180","Las Peñas","14"
"14098190","Las Vertientes","14"
"14098200","Malena","14"
"14098210","Monte de los Gauchos","14"
"14098220","Paso del Durazno","14"
"14098230","Río Cuarto","14"
"14098240","Sampacho","14"
"14098250","San Basilio","14"
"14098260","Santa Catalina Holmberg","14"
"14098270","Suco","14"
"14098280","Tosquitas","14"
"14098290","Vicuña Mackenna","14"
"14098300","Villa El Chacay","14"
"14098310","Villa Santa Eugenia","14"
"14098320","Washington","14"
"14105010","Atahona","14"
"14105020","Cañada de Machado","14"
"14105030","Capilla de los Remedios","14"
"14105040","Chalacea","14"
"14105050","Colonia Las Cuatro Esquinas","14"
"14105060","Diego de Rojas","14"
"14105070","El Alcalde","14"
"14105080","El Crispín","14"
"14105090","Esquina","14"
"14105100","Kilómetro 658","14"
"14105110","La Para","14"
"14105120","La Posta","14"
"14105130","La Puerta","14"
"14105140","La Quinta","14"
"14105150","Las Gramillas","14"
"14105160","Las Saladas","14"
"14105170","Maquinista Gallini","14"
"14105180","Monte del Rosario","14"
"14105190","Montecristo","14"
"14105200","Obispo Trejo","14"
"14105210","Piquillín","14"
"14105220","Plaza de Mercedes","14"
"14105230","Pueblo Comechingones","14"
"14105240","Río Primero","14"
"14105250","Sagrada Familia","14"
"14105260","Santa Rosa de Río Primero","14"
"14105270","Villa Fontana","14"
"14112010","Cerro Colorado","14"
"14112020","Chañar Viejo","14"
"14112030","Eufrasio Loza","14"
"14112040","Gütemberg","14"
"14112050","La Rinconada","14"
"14112060","Los Hoyos","14"
"14112070","Puesto de Castro","14"
"14112080","Rayo Cortado","14"
"14112090","San Pedro de Gütemberg","14"
"14112100","Santa Elena","14"
"14112110","Sebastián Elcano","14"
"14112120","Villa Candelaria","14"
"14112130","Villa de María","14"
"14119010","Calchín","14"
"14119020","Calchín Oeste","14"
"14119030","Capilla del Carmen","14"
"14119040","Carrilobo","14"
"14119050","Colazo","14"
"14119060","Colonia Videla","14"
"14119070","Costasacate","14"
"14119080","Impira","14"
"14119090","Laguna Larga","14"
"14119100","Las Junturas","14"
"14119110","Los Chañaritos","14"
"14119120","Luque","14"
"14119130","Manfredi","14"
"14119140","Matorrales","14"
"14119150","Oncativo","14"
"14119160","Pilar","14"
"14119170","Pozo del Molle","14"
"14119180","Rincón","14"
"14119190","Río Segundo","14"
"14119200","Santiago Temple","14"
"14119210","Villa del Rosario","14"
"14126010","Ambul","14"
"14126020","Arroyo Los Patos","14"
"14126030","El Huayco","14"
"14126040","La Cortadera","14"
"14126050","Las Calles","14"
"14126060","Las Oscuras","14"
"14126070","Las Rabonas","14"
"14126080","Los Callejones","14"
"14126090","Mina Clavero","14"
"14126100","Mussi","14"
"14126110","Nono","14"
"14126120","Panaholma","14"
"14126130","San Huberto","14"
"14126140","San Lorenzo","14"
"14126150","San Martín","14"
"14126160","San Pedro","14"
"14126170","San Vicente","14"
"14126180","Sauce Arriba","14"
"14126190","Tasna","14"
"14126200","Villa Cura Brochero","14"
"14126210","Villa Sarmiento","14"
"14133010","Conlara","14"
"14133030","Cruz Caña","14"
"14133040","Dos Arroyos","14"
"14133050","El Pantanillo","14"
"14133060","La Paz","14"
"14133070","La Población","14"
"14133080","La Ramada","14"
"14133090","La Travesía","14"
"14133095","Las Chacras","14"
"14133100","Las Tapias","14"
"14133105","Loma Bola","14"
"14133110","Los Cerrillos","14"
"14133120","Los Hornillos","14"
"14133130","Los Molles","14"
"14133150","Luyaba","14"
"14133155","Quebracho Ladeado","14"
"14133160","Quebrada de los Pozos","14"
"14133170","San Javier y Yacanto","14"
"14133180","San José","14"
"14133190","Villa de las Rosas","14"
"14133200","Villa Dolores","14"
"14133210","Villa La Viña","14"
"14140010","Alicia","14"
"14140020","Altos de Chipión","14"
"14140030","Arroyito","14"
"14140040","Balnearia","14"
"14140050","Brinkmann","14"
"14140060","Colonia Anita","14"
"14140070","Colonia 10 de Julio","14"
"14140080","Colonia Las Pichanas","14"
"14140090","Colonia Marina","14"
"14140100","Colonia Prosperidad","14"
"14140110","Colonia San Bartolomé","14"
"14140120","Colonia San Pedro","14"
"14140130","Colonia Santa María","14"
"14140140","Colonia Valtelina","14"
"14140150","Colonia Vignaud","14"
"14140160","Devoto","14"
"14140170","El Arañado","14"
"14140180","El Fortín","14"
"14140190","El Fuertecito","14"
"14140200","El Tío","14"
"14140210","Estación Luxardo","14"
"14140215","Colonia Iturraspe","14"
"14140220","Freyre","14"
"14140230","La Francia","14"
"14140240","La Paquita","14"
"14140250","La Tordilla","14"
"14140260","Las Varas","14"
"14140270","Las Varillas","14"
"14140280","Marull","14"
"14140290","Miramar","14"
"14140300","Morteros","14"
"14140310","Plaza Luxardo","14"
"14140320","Plaza San Francisco","14"
"14140330","Porteña","14"
"14140340","Quebracho Herrado","14"
"14140350","Sacanta","14"
"14140360","San Francisco","14"
"14140370","Saturnino María Laspiur","14"
"14140380","Seeber","14"
"14140390","Toro Pujio","14"
"14140400","Tránsito","14"
"14140420","Villa Concepción del Tío","14"
"14140430","Villa del Tránsito","14"
"14140440","Villa San Esteban","14"
"14147010","Alta Gracia","14"
"14147020","Anisacate","14"
"14147030","Barrio Gilbert (1º de Mayo) - Tejas Tres","14"
"14147050","Bouwer","14"
"14147055","Campos del Virrey","14"
"14147060","Caseros Centro","14"
"14147065","Causana","14"
"14147070","Costa Azul","14"
"14147080","Despeñaderos","14"
"14147090","Dique Chico","14"
"14147095","El Potrerillo","14"
"14147100","Falda del Cañete","14"
"14147110","Falda del Carmen","14"
"14147115","José de la Quintana","14"
"14147120","La Boca del Río","14"
"14147130","La Carbonada","14"
"14147150","La Paisanita","14"
"14147160","La Perla","14"
"14147170","La Rancherita y Las Cascadas","14"
"14147180","La Serranita","14"
"14147190","Los Cedros","14"
"14147200","Lozada","14"
"14147210","Malagueño","14"
"14147217","Milenica","14"
"14147220","Monte Ralo","14"
"14147230","Potrero de Garay","14"
"14147240","Rafael García","14"
"14147250","San Clemente","14"
"14147260","San Nicolás - Tierra Alta","14"
"14147270","Socavones","14"
"14147280","Toledo","14"
"14147290","Valle Alegre","14"
"14147300","Valle de Anisacate","14"
"14147310","Villa Ciudad de América","14"
"14147320","Villa del Prado","14"
"14147330","Villa La Bolsa","14"
"14147340","Villa Los Aromos","14"
"14147350","Villa Parque Santa Ana","14"
"14147360","Villa San Isidro","14"
"14147370","Villa Sierras De Oro","14"
"14147380","Yocsina","14"
"14154010","Caminiaga","14"
"14154030","Chuña Huasi","14"
"14154040","Pozo Nuevo","14"
"14154050","San Francisco del Chañar","14"
"14161010","Almafuerte","14"
"14161020","Colonia Almada","14"
"14161030","Corralito","14"
"14161040","Dalmacio Vélez","14"
"14161050","General Fotheringham","14"
"14161060","Hernando","14"
"14161070","James Craik","14"
"14161080","Las Isletillas","14"
"14161090","Las Perdices","14"
"14161100","Los Zorros","14"
"14161110","Oliva","14"
"14161120","Pampayasta Norte","14"
"14161130","Pampayasta Sud","14"
"14161140","Punta del Agua","14"
"14161150","Río Tercero","14"
"14161160","Tancacha","14"
"14161170","Villa Ascasubi","14"
"14168010","Candelaria Sur","14"
"14168020","Cañada de Luque","14"
"14168030","Capilla de Sitón","14"
"14168040","La Pampa","14"
"14168060","Las Peñas","14"
"14168070","Los Mistoles","14"
"14168080","Santa Catalina","14"
"14168090","Sarmiento","14"
"14168100","Simbolar","14"
"14168110","Sinsacate","14"
"14168120","Villa del Totoral","14"
"14175020","Churqui Cañada","14"
"14175030","El Rodeo","14"
"14175040","El Tuscal","14"
"14175050","Las Arrias","14"
"14175060","Lucio V. Mansilla","14"
"14175070","Rosario del Saladillo","14"
"14175080","San José de la Dormida","14"
"14175090","San José de las Salinas","14"
"14175100","San Pedro Norte","14"
"14175110","Villa Tulumba","14"
"14182010","Aldea Santa María","14"
"14182020","Alto Alegre","14"
"14182030","Ana Zumarán","14"
"14182040","Ballesteros","14"
"14182050","Ballesteros Sud","14"
"14182060","Bell Ville","14"
"14182070","Benjamín Gould","14"
"14182080","Canals","14"
"14182090","Chilibroste","14"
"14182100","Cintra","14"
"14182110","Colonia Bismarck","14"
"14182120","Colonia Bremen","14"
"14182130","Idiazabal","14"
"14182140","Justiniano Posse","14"
"14182150","Laborde","14"
"14182160","Monte Leña","14"
"14182170","Monte Maíz","14"
"14182180","Morrison","14"
"14182190","Noetinger","14"
"14182200","Ordoñez","14"
"14182210","Pascanas","14"
"14182220","Pueblo Italiano","14"
"14182230","Ramón J. Cárcano","14"
"14182240","San Antonio de Litín","14"
"14182250","San Marcos","14"
"14182260","San Severo","14"
"14182270","Viamonte","14"
"14182280","Villa Los Patos","14"
"14182290","Wenceslao Escalante","14"
"18007010","Bella Vista","18"
"18014010","Berón de Astrada","18"
"18014020","Yahapé","18"
"18021020","Corrientes","18"
"18021030","Laguna Brava","18"
"18021040","Riachuelo","18"
"18021050","San Cayetano","18"
"18028010","Concepción","18"
"18028020","Santa Rosa","18"
"18028030","Tabay","18"
"18028040","Tatacua","18"
"18035010","Cazadores Correntinos","18"
"18035020","Curuzú Cuatiá","18"
"18035030","Perugorría","18"
"18042010","El Sombrero","18"
"18042020","Empedrado","18"
"18049010","Esquina","18"
"18049020","Pueblo Libertador","18"
"18056010","Alvear","18"
"18056020","Estación Torrent","18"
"18063010","Itá Ibaté","18"
"18063020","Lomas de Vallejos","18"
"18063030","Nuestra Señora del Rosario de Caá Catí","18"
"18063040","Palmar Grande","18"
"18070010","Carolina","18"
"18070020","Goya","18"
"18077010","Itatí","18"
"18077020","Ramada Paso","18"
"18084010","Colonia Liebig's","18"
"18084020","Ituzaingó","18"
"18084030","San Antonio","18"
"18084040","San Carlos","18"
"18084050","Villa Olivari","18"
"18091010","Cruz de los Milagros","18"
"18091020","Gobernador Juan E. Martínez","18"
"18091030","Lavalle","18"
"18091040","Santa Lucía","18"
"18091050","Villa Córdoba","18"
"18091060","Yatayti Calle","18"
"18098010","Mburucuyá","18"
"18105010","Felipe Yofré","18"
"18105020","Mariano I. Loza","18"
"18105030","Mercedes","18"
"18112010","Colonia Libertad","18"
"18112020","Estación Libertad","18"
"18112030","Juan Pujol","18"
"18112040","Mocoretá","18"
"18112050","Monte Caseros","18"
"18112060","Parada Acuña","18"
"18112070","Parada Labougle","18"
"18119010","Bonpland","18"
"18119020","Parada Pucheta","18"
"18119030","Paso de los Libres","18"
"18119040","Tapebicuá","18"
"18126010","Saladas","18"
"18126020","San Lorenzo","18"
"18133010","Ingenio Primer Correntino","18"
"18133020","Paso de la Patria","18"
"18133030","San Cosme","18"
"18133040","Santa Ana","18"
"18140010","San Luis del Palmar","18"
"18147010","Colonia Carlos Pellegrini","18"
"18147020","Guaviraví","18"
"18147030","La Cruz","18"
"18147040","Yapeyú","18"
"18154010","Loreto","18"
"18154020","San Miguel","18"
"18161010","Chavarría","18"
"18161020","Colonia Pando","18"
"18161030","9 de Julio","18"
"18161040","Pedro R. Fernández","18"
"18161050","San Roque","18"
"18168010","José Rafael Gómez","18"
"18168020","Garruchos","18"
"18168030","Gobernador Igr. Valentín Virasoro","18"
"18168040","Santo Tomé","18"
"18175010","Sauce","18"
"22007010","Concepción del Bermejo","22"
"22007020","Los Frentones","22"
"22007030","Pampa del Infierno","22"
"22007040","Río Muerto","22"
"22007050","Taco Pozo","22"
"22014010","General Vedia","22"
"22014020","Isla del Cerrito","22"
"22014030","La Leonesa","22"
"22014040","Las Palmas","22"
"22014050","Puerto Bermejo Nuevo","22"
"22014060","Puerto Bermejo Viejo","22"
"22014070","Puerto Eva Perón","22"
"22021010","Presidencia Roque Sáenz Peña","22"
"22028010","Charata","22"
"22036010","Gancedo","22"
"22036020","General Capdevila","22"
"22036030","General Pinedo","22"
"22036040","Mesón de Fierro","22"
"22036050","Pampa Landriel","22"
"22039010","Hermoso Campo","22"
"22039020","Itín","22"
"22043010","Chorotis","22"
"22043020","Santa Sylvina","22"
"22043030","Venados Grandes","22"
"22049010","Corzuela","22"
"22056010","La Escondida","22"
"22056020","La Verde","22"
"22056030","Lapachito","22"
"22056040","Makallé","22"
"22063010","El Espinillo","22"
"22063020","El Sauzal","22"
"22063030","El Sauzalito","22"
"22063040","Fortín Lavalle","22"
"22063050","Fuerte Esperanza","22"
"22063060","Juan José Castelli","22"
"22063070","Miraflores","22"
"22063080","Nueva Pompeya","22"
"22063100","Villa Río Bermejito","22"
"22063110","Wichi","22"
"22063120","Zaparinqui","22"
"22070010","Avia Terai","22"
"22070020","Campo Largo","22"
"22070030","Fortín Las Chuñas","22"
"22070040","Napenay","22"
"22077010","Colonia Popular","22"
"22077020","Estación General Obligado","22"
"22077030","Laguna Blanca","22"
"22077040","Puerto Tirol","22"
"22084010","Ciervo Petiso","22"
"22084020","General José de San Martín","22"
"22084030","La Eduvigis","22"
"22084040","Laguna Limpia","22"
"22084050","Pampa Almirón","22"
"22084060","Pampa del Indio","22"
"22084070","Presidencia Roca","22"
"22084080","Selvas del Río de Oro","22"
"22091010","Tres Isletas","22"
"22098010","Coronel Du Graty","22"
"22098020","Enrique Urien","22"
"22098030","Villa Angela","22"
"22105010","Las Breñas","22"
"22112010","La Clotilde","22"
"22112020","La Tigra","22"
"22112030","San Bernardo","22"
"22119010","Presidencia de la Plaza","22"
"22126010","Barrio de los Pescadores","22"
"22126020","Colonia Benítez","22"
"22126030","Margarita Belén","22"
"22133010","Quitilipi","22"
"22133020","Villa El Palmar","22"
"22140010","Barranqueras","22"
"22140020","Basail","22"
"22140030","Colonia Baranda","22"
"22140040","Fontana","22"
"22140050","Puerto Vilelas","22"
"22140060","Resistencia","22"
"22147010","Samuhú","22"
"22147020","Villa Berthet","22"
"22154010","Capitán Solari","22"
"22154020","Colonia Elisa","22"
"22154030","Colonias Unidas","22"
"22154040","Ingeniero Barbet","22"
"22154050","Las Garcitas","22"
"22161010","Charadai","22"
"22161020","Cote Lai","22"
"22161030","Haumonia","22"
"22161040","Horquilla","22"
"22161050","La Sabana","22"
"22168010","Colonia Aborigen","22"
"22168020","Machagai","22"
"22168030","Napalpí","22"
"26007010","Arroyo Verde","26"
"26007020","Puerto Madryn","26"
"26007030","Puerto Pirámides","26"
"26007040","Quintas El Mirador","26"
"26007050","Reserva Area Protegida El Doradillo","26"
"26014010","Buenos Aires Chico","26"
"26014020","Cholila","26"
"26014025","Costa del Chubut","26"
"26014030","Cushamen Centro","26"
"26014040","El Hoyo","26"
"26014050","El Maitén","26"
"26014060","Epuyén","26"
"26014065","Fofo Cahuel","26"
"26014070","Gualjaina","26"
"26014080","Lago Epuyén","26"
"26014090","Lago Puelo","26"
"26014100","Leleque","26"
"26021010","Astra","26"
"26021020","Bahía Bustamante","26"
"26021030","Comodoro Rivadavia","26"
"26021040","Diadema Argentina","26"
"26021050","Rada Tilly","26"
"26028010","Camarones","26"
"26028020","Garayalde","26"
"26035010","Aldea Escolar (Los Rápidos)","26"
"26035020","Corcovado","26"
"26035030","Esquel","26"
"26035040","Lago Rosario","26"
"26035050","Los Cipreses","26"
"26035060","Trevelín","26"
"26035070","Villa Futalaufquen","26"
"26042010","Dique Florentino Ameghino","26"
"26042020","Dolavon","26"
"26042030","Gaiman","26"
"26042040","28 de Julio","26"
"26049010","Blancuntre","26"
"26049020","El Escorial","26"
"26049030","Gastre","26"
"26049040","Lagunita Salada","26"
"26049050","Yala Laubat","26"
"26056010","Aldea Epulef","26"
"26056020","Carrenleufú","26"
"26056030","Colan Conhué","26"
"26056040","Paso del Sapo","26"
"26056050","Tecka","26"
"26063010","El Mirasol","26"
"26063020","Las Plumas","26"
"26070010","Cerro Cóndor","26"
"26070020","Los Altares","26"
"26070030","Paso de Indios","26"
"26077010","Playa Magagna","26"
"26077020","Playa Unión","26"
"26077030","Rawson","26"
"26077040","Trelew","26"
"26084010","Aldea Apeleg","26"
"26084020","Aldea Beleiro","26"
"26084030","Alto Río Senguer","26"
"26084040","Doctor Ricardo Rojas","26"
"26084050","Facundo","26"
"26084060","Lago Blanco","26"
"26084070","Río Mayo","26"
"26091010","Buen Pasto","26"
"26091020","Sarmiento","26"
"26098010","Doctor Oscar Atilio Viglione (Frontera de Río Pico)","26"
"26098020","Gobernador Costa","26"
"26098030","José de San Martín","26"
"26098040","Río Pico","26"
"26105010","Gan Gan","26"
"26105020","Telsen","26"
"30008010","Arroyo Barú","30"
"30008020","Colón","30"
"30008030","Colonia Hugues","30"
"30008040","Hambis","30"
"30008050","Hocker","30"
"30008060","La Clarita","30"
"30008070","Pueblo Cazes","30"
"30008080","Pueblo Liebig's","30"
"30008090","San José","30"
"30008100","Ubajay","30"
"30008110","Villa  Elisa","30"
"30015010","Calabacilla","30"
"30015020","Clodomiro Ledesma","30"
"30015030","Colonia Ayuí","30"
"30015040","Colonia General Roca","30"
"30015060","Concordia","30"
"30015080","Estación Yeruá","30"
"30015083","Estación Yuquerí","30"
"30015087","Estancia Grande","30"
"30015090","La Criolla","30"
"30015100","Los Charrúas","30"
"30015110","Nueva Escocia","30"
"30015120","Osvaldo Magnasco","30"
"30015130","Pedernal","30"
"30015140","Puerto Yeruá","30"
"30021010","Aldea Brasilera","30"
"30021015","Aldea Grapschental","30"
"30021020","Aldea Protestante","30"
"30021030","Aldea Salto","30"
"30021040","Aldea San Francisco","30"
"30021050","Aldea Spatzenkutter","30"
"30021060","Aldea Valle María","30"
"30021070","Colonia Ensayo","30"
"30021080","Diamante","30"
"30021090","Estación Camps","30"
"30021100","General Alvear","30"
"30021110","General Racedo (El Carmen)","30"
"30021120","General Ramírez","30"
"30021123","La Juanita","30"
"30021127","Las Jaulas","30"
"30021130","Paraje La Virgen","30"
"30021140","Puerto Las Cuevas","30"
"30021150","Villa Libertador San Martín","30"
"30028010","Chajarí","30"
"30028020","Colonia Alemana","30"
"30028040","Colonia La Argentina","30"
"30028050","Colonia Peña","30"
"30028070","Federación","30"
"30028080","Los Conquistadores","30"
"30028090","San Jaime de la Frontera","30"
"30028100","San Pedro","30"
"30028105","San Ramón","30"
"30028110","Santa Ana","30"
"30028120","Villa del Rosario","30"
"30035010","Conscripto Bernardi","30"
"30035020","Aldea San Isidro (El Cimarrón)","30"
"30035030","Federal","30"
"30035040","Nueva Vizcaya","30"
"30035050","Sauce de Luna","30"
"30042010","San José de Feliciano","30"
"30042020","San Víctor","30"
"30049010","Aldea Asunción","30"
"30049020","Estación Lazo","30"
"30049030","General Galarza","30"
"30049040","Gualeguay","30"
"30049050","Puerto Ruiz","30"
"30056010","Aldea San Antonio","30"
"30056020","Aldea San Juan","30"
"30056030","Enrique Carbó","30"
"30056035","Estación Escriña","30"
"30056040","Faustino M. Parera","30"
"30056050","General Almada","30"
"30056060","Gilbert","30"
"30056070","Gualeguaychú","30"
"30056080","Irazusta","30"
"30056090","Larroque","30"
"30056095","Pastor Britos","30"
"30056100","Pueblo General Belgrano","30"
"30056110","Urdinarrain","30"
"30063020","Ceibas","30"
"30063030","Ibicuy","30"
"30063040","Médanos","30"
"30063060","Villa Paranacito","30"
"30070005","Alcaraz","30"
"30070010","Bovril","30"
"30070020","Colonia Avigdor","30"
"30070030","El Solar","30"
"30070040","La Paz","30"
"30070050","Piedras Blancas","30"
"30070070","San Gustavo","30"
"30070080","Santa Elena","30"
"30070090","Sir Leonard","30"
"30077010","Aranguren","30"
"30077020","Betbeder","30"
"30077030","Don Cristóbal","30"
"30077040","Febré","30"
"30077050","Hernández","30"
"30077060","Lucas González","30"
"30077070","Nogoyá","30"
"30077080","XX de Setiembre","30"
